pa,pb,a wins
0.86,0.08,1
0.86,0.09,1
0.86,0.1,0.990099
0.86,0.11,1
0.86,0.12,0.980198
0.86,0.13,1
0.86,0.14,0.990099
0.86,0.15,0.980198
0.86,0.16,0.980198
0.86,0.17,0.980198
0.86,0.18,0.980198
0.86,0.19,0.980198
0.86,0.2,0.950495
0.86,0.21,0.990099
0.86,0.22,1
0.86,0.23,0.940594
0.86,0.24,0.980198
0.86,0.25,0.970297
0.86,0.26,0.990099
0.86,0.27,0.980198
0.86,0.28,0.960396
0.86,0.29,0.960396
0.86,0.3,0.950495
0.86,0.31,0.960396
0.86,0.32,0.950495
0.86,0.33,0.960396
0.86,0.34,0.970297
0.86,0.35,0.960396
0.86,0.36,0.950495
0.86,0.37,0.940594
0.86,0.38,0.960396
0.86,0.39,0.920792
0.86,0.4,0.910891
0.86,0.41,0.990099
0.86,0.42,0.930693
0.86,0.43,0.940594
0.86,0.44,0.940594
0.86,0.45,0.90099
0.86,0.46,0.891089
0.86,0.47,0.930693
0.86,0.48,0.831683
0.86,0.49,0.930693
0.86,0.5,0.891089
0.86,0.51,0.831683
0.86,0.52,0.871287
0.86,0.53,0.881188
0.86,0.54,0.861386
0.86,0.55,0.831683
0.86,0.56,0.891089
0.86,0.57,0.881188
0.86,0.58,0.841584
0.86,0.59,0.841584
0.86,0.6,0.861386
0.86,0.61,0.851485
0.86,0.62,0.80198
0.86,0.63,0.782178
0.86,0.64,0.851485
0.86,0.65,0.841584
0.86,0.66,0.80198
0.86,0.67,0.851485
0.86,0.68,0.742574
0.86,0.69,0.811881
0.86,0.7,0.712871
0.86,0.71,0.693069
0.86,0.72,0.633663
0.86,0.73,0.792079
0.86,0.74,0.722772
0.86,0.75,0.712871
0.86,0.76,0.742574
0.86,0.77,0.70297
0.86,0.78,0.663366
0.86,0.79,0.574257
0.86,0.8,0.623762
0.86,0.81,0.564356
0.86,0.82,0.594059
0.86,0.83,0.524752
0.86,0.84,0.376238
0.86,0.85,0.50495
0.86,0.86,0.534653
0.86,0.87,0.514851
0.86,0.88,0.534653
0.86,0.89,0.475248
0.86,0.9,0.326733
0.86,0.91,0.356436
0.86,0.92,0.277228
0.86,0.93,0.326733
0.86,0.94,0.356436
0.86,0.95,0.227723
0.86,0.96,0.217822
0.86,0.97,0.188119
0.86,0.98,0.0792079
0.86,0.99,0.0792079
0.87,0,1
0.87,0.01,1
0.87,0.02,1
0.87,0.03,1
0.87,0.04,1
0.87,0.05,0.990099
0.87,0.06,1
0.87,0.07,1
0.87,0.08,1
0.87,0.09,1
0.87,0.1,1
0.87,0.11,0.990099
0.87,0.12,1
0.87,0.13,0.970297
0.87,0.14,0.990099
0.87,0.15,1
0.87,0.16,0.990099
0.87,0.17,0.990099
0.87,0.18,0.990099
0.87,0.19,0.960396
0.87,0.2,0.980198
0.87,0.21,0.990099
0.87,0.22,1
0.87,0.23,1
0.87,0.24,1
0.87,0.25,0.980198
0.87,0.26,0.970297
0.87,0.27,0.940594
0.87,0.28,0.960396
0.87,0.29,0.970297
0.87,0.3,0.980198
0.87,0.31,0.930693
0.87,0.32,0.970297
0.87,0.33,0.950495
0.87,0.34,0.940594
0.87,0.35,0.950495
0.87,0.36,0.930693
0.87,0.37,0.940594
0.87,0.38,0.920792
0.87,0.39,0.970297
0.87,0.4,0.970297
0.87,0.41,0.940594
0.87,0.42,0.940594
0.87,0.43,0.940594
0.87,0.44,0.940594
0.87,0.45,0.970297
0.87,0.46,0.930693
0.87,0.47,0.940594
0.87,0.48,0.891089
0.87,0.49,0.891089
0.87,0.5,0.881188
0.87,0.51,0.940594
0.87,0.52,0.930693
0.87,0.53,0.871287
0.87,0.54,0.851485
0.87,0.55,0.841584
0.87,0.56,0.851485
0.87,0.57,0.861386
0.87,0.58,0.891089
0.87,0.59,0.841584
0.87,0.6,0.891089
0.87,0.61,0.831683
0.87,0.62,0.871287
0.87,0.63,0.841584
0.87,0.64,0.821782
0.87,0.65,0.80198
0.87,0.66,0.742574
0.87,0.67,0.821782
0.87,0.68,0.831683
0.87,0.69,0.762376
0.87,0.7,0.732673
0.87,0.71,0.811881
0.87,0.72,0.613861
0.87,0.73,0.712871
0.87,0.74,0.693069
0.87,0.75,0.80198
0.87,0.76,0.732673
0.87,0.77,0.70297
0.87,0.78,0.594059
0.87,0.79,0.653465
0.87,0.8,0.673267
0.87,0.81,0.653465
0.87,0.82,0.544554
0.87,0.83,0.564356
0.87,0.84,0.584158
0.87,0.85,0.49505
0.87,0.86,0.534653
0.87,0.87,0.39604
0.87,0.88,0.415842
0.87,0.89,0.405941
0.87,0.9,0.386139
0.87,0.91,0.356436
0.87,0.92,0.376238
0.87,0.93,0.316832
0.87,0.94,0.356436
0.87,0.95,0.257426
0.87,0.96,0.237624
0.87,0.97,0.227723
0.87,0.98,0.148515
0.87,0.99,0.039604
0.88,0,1
0.88,0.01,1
0.88,0.02,1
0.88,0.03,1
0.88,0.04,1
0.88,0.05,1
0.88,0.06,0.990099
0.88,0.07,1
0.88,0.08,1
0.88,0.09,0.990099
0.88,0.1,0.990099
0.88,0.11,1
0.88,0.12,0.980198
0.88,0.13,1
0.88,0.14,0.990099
0.88,0.15,0.990099
0.88,0.16,0.990099
0.88,0.17,1
0.88,0.18,1
0.88,0.19,1
0.88,0.2,1
0.88,0.21,0.970297
0.88,0.22,0.990099
0.88,0.23,0.990099
0.88,0.24,0.980198
0.88,0.25,0.990099
0.88,0.26,0.980198
0.88,0.27,0.980198
0.88,0.28,0.980198
0.88,0.29,0.990099
0.88,0.3,0.940594
0.88,0.31,0.970297
0.88,0.32,0.950495
0.88,0.33,0.990099
0.88,0.34,0.950495
0.88,0.35,0.930693
0.88,0.36,0.970297
0.88,0.37,0.950495
0.88,0.38,0.960396
0.88,0.39,0.950495
0.88,0.4,0.940594
0.88,0.41,0.930693
0.88,0.42,0.950495
0.88,0.43,0.910891
0.88,0.44,0.960396
0.88,0.45,0.980198
0.88,0.46,0.940594
0.88,0.47,0.940594
0.88,0.48,0.950495
0.88,0.49,0.90099
0.88,0.5,0.920792
0.88,0.51,0.910891
0.88,0.52,0.90099
0.88,0.53,0.891089
0.88,0.54,0.871287
0.88,0.55,0.920792
0.88,0.56,0.861386
0.88,0.57,0.851485
0.88,0.58,0.910891
0.88,0.59,0.881188
0.88,0.6,0.841584
0.88,0.61,0.80198
0.88,0.62,0.871287
0.88,0.63,0.80198
0.88,0.64,0.831683
0.88,0.65,0.782178
0.88,0.66,0.811881
0.88,0.67,0.732673
0.88,0.68,0.831683
0.88,0.69,0.811881
0.88,0.7,0.792079
0.88,0.71,0.782178
0.88,0.72,0.792079
0.88,0.73,0.80198
0.88,0.74,0.732673
0.88,0.75,0.732673
0.88,0.76,0.693069
0.88,0.77,0.643564
0.88,0.78,0.792079
0.88,0.79,0.663366
0.88,0.8,0.633663
0.88,0.81,0.663366
0.88,0.82,0.663366
0.88,0.83,0.693069
0.88,0.84,0.584158
0.88,0.85,0.445545
0.88,0.86,0.544554
0.88,0.87,0.534653
0.88,0.88,0.475248
0.88,0.89,0.455446
0.88,0.9,0.524752
0.88,0.91,0.376238
0.88,0.92,0.405941
0.88,0.93,0.435644
0.88,0.94,0.29703
0.88,0.95,0.29703
0.88,0.96,0.316832
0.88,0.97,0.158416
0.88,0.98,0.0792079
0.88,0.99,0.0594059
0.89,0,1
0.89,0.01,1
0.89,0.02,1
0.89,0.03,1
0.89,0.04,1
0.89,0.05,1
0.89,0.06,0.990099
0.89,0.07,1
0.89,0.08,0.990099
0.89,0.09,1
0.89,0.1,1
0.89,0.11,0.990099
0.89,0.12,0.990099
0.89,0.13,0.990099
0.89,0.14,0.970297
0.89,0.15,1
0.89,0.16,0.980198
0.89,0.17,0.970297
0.89,0.18,0.970297
0.89,0.19,0.980198
0.89,0.2,0.990099
0.89,0.21,1
0.89,0.22,0.990099
0.89,0.23,0.980198
0.89,0.24,1
0.89,0.25,0.970297
0.89,0.26,0.990099
0.89,0.27,0.980198
0.89,0.28,0.970297
0.89,0.29,0.970297
0.89,0.3,0.970297
0.89,0.31,0.980198
0.89,0.32,0.980198
0.89,0.33,0.960396
0.89,0.34,0.960396
0.89,0.35,0.990099
0.89,0.36,0.950495
0.89,0.37,0.980198
0.89,0.38,0.970297
0.89,0.39,0.950495
0.89,0.4,0.970297
0.89,0.41,0.930693
0.89,0.42,0.871287
0.89,0.43,0.940594
0.89,0.44,0.90099
0.89,0.45,0.930693
0.89,0.46,0.940594
0.89,0.47,0.891089
0.89,0.48,0.940594
0.89,0.49,0.90099
0.89,0.5,0.920792
0.89,0.51,0.871287
0.89,0.52,0.930693
0.89,0.53,0.930693
0.89,0.54,0.910891
0.89,0.55,0.90099
0.89,0.56,0.881188
0.89,0.57,0.881188
0.89,0.58,0.871287
0.89,0.59,0.851485
0.89,0.6,0.861386
0.89,0.61,0.871287
0.89,0.62,0.841584
0.89,0.63,0.891089
0.89,0.64,0.861386
0.89,0.65,0.811881
0.89,0.66,0.871287
0.89,0.67,0.762376
0.89,0.68,0.80198
0.89,0.69,0.881188
0.89,0.7,0.841584
0.89,0.71,0.821782
0.89,0.72,0.772277
0.89,0.73,0.762376
0.89,0.74,0.821782
0.89,0.75,0.712871
0.89,0.76,0.712871
0.89,0.77,0.722772
0.89,0.78,0.673267
0.89,0.79,0.712871
0.89,0.8,0.663366
0.89,0.81,0.613861
0.89,0.82,0.683168
0.89,0.83,0.60396
0.89,0.84,0.623762
0.89,0.85,0.544554
0.89,0.86,0.465347
0.89,0.87,0.49505
0.89,0.88,0.534653
0.89,0.89,0.366337
0.89,0.9,0.376238
0.89,0.91,0.485149
0.89,0.92,0.405941
0.89,0.93,0.336634
0.89,0.94,0.425743
0.89,0.95,0.336634
0.89,0.96,0.227723
0.89,0.97,0.128713
0.89,0.98,0.0990099
0.89,0.99,0.0891089
0.9,0,1
0.9,0.01,1
0.9,0.02,0.990099
0.9,0.03,1
0.9,0.04,1
0.9,0.05,1
0.9,0.06,1
0.9,0.07,1
0.9,0.08,1
0.9,0.09,0.990099
0.9,0.1,1
0.9,0.11,0.990099
0.9,0.12,1
0.9,0.13,0.990099
0.9,0.14,1
0.9,0.15,1
0.9,0.16,0.990099
0.9,0.17,0.980198
0.9,0.18,1
0.9,0.19,0.990099
0.9,0.2,0.960396
0.9,0.21,0.980198
0.9,0.22,0.990099
0.9,0.23,0.990099
0.9,0.24,1
0.9,0.25,0.980198
0.9,0.26,1
0.9,0.27,0.980198
0.9,0.28,0.970297
0.9,0.29,0.990099
0.9,0.3,0.980198
0.9,0.31,0.970297
0.9,0.32,0.970297
0.9,0.33,0.980198
0.9,0.34,0.960396
0.9,0.35,0.980198
0.9,0.36,0.990099
0.9,0.37,0.960396
0.9,0.38,0.990099
0.9,0.39,0.980198
0.9,0.4,0.970297
0.9,0.41,0.940594
0.9,0.42,0.960396
0.9,0.43,0.970297
0.9,0.44,0.940594
0.9,0.45,0.960396
0.9,0.46,0.940594
0.9,0.47,0.930693
0.9,0.48,0.960396
0.9,0.49,0.950495
0.9,0.5,0.871287
0.9,0.51,0.950495
0.9,0.52,0.90099
0.9,0.53,0.930693
0.9,0.54,0.910891
0.9,0.55,0.920792
0.9,0.56,0.940594
0.9,0.57,0.861386
0.9,0.58,0.881188
0.9,0.59,0.891089
0.9,0.6,0.891089
0.9,0.61,0.891089
0.9,0.62,0.891089
0.9,0.63,0.861386
0.9,0.64,0.90099
0.9,0.65,0.841584
0.9,0.66,0.80198
0.9,0.67,0.930693
0.9,0.68,0.90099
0.9,0.69,0.831683
0.9,0.7,0.851485
0.9,0.71,0.831683
0.9,0.72,0.762376
0.9,0.73,0.792079
0.9,0.74,0.712871
0.9,0.75,0.811881
0.9,0.76,0.732673
0.9,0.77,0.732673
0.9,0.78,0.613861
0.9,0.79,0.70297
0.9,0.8,0.742574
0.9,0.81,0.70297
0.9,0.82,0.613861
0.9,0.83,0.653465
0.9,0.84,0.49505
0.9,0.85,0.633663
0.9,0.86,0.663366
0.9,0.87,0.673267
0.9,0.88,0.60396
0.9,0.89,0.534653
0.9,0.9,0.425743
0.9,0.91,0.524752
0.9,0.92,0.485149
0.9,0.93,0.435644
0.9,0.94,0.277228
0.9,0.95,0.316832
0.9,0.96,0.29703
0.9,0.97,0.237624
0.9,0.98,0.178218
0.9,0.99,0.108911
0.91,0,1
0.91,0.01,1
0.91,0.02,1
0.91,0.03,1
0.91,0.04,1
0.91,0.05,1
0.91,0.06,1
0.91,0.07,1
0.91,0.08,1
0.91,0.09,0.980198
0.91,0.1,1
0.91,0.11,1
0.91,0.12,0.990099
0.91,0.13,1
0.91,0.14,1
0.91,0.15,0.990099
0.91,0.16,1
0.91,0.17,1
0.91,0.18,1
0.91,0.19,0.990099
0.91,0.2,1
0.91,0.21,1
0.91,0.22,0.960396
0.91,0.23,1
0.91,0.24,0.980198
0.91,0.25,0.980198
0.91,0.26,0.980198
0.91,0.27,0.970297
0.91,0.28,0.980198
0.91,0.29,0.960396
0.91,0.3,1
0.91,0.31,0.990099
0.91,0.32,1
0.91,0.33,0.940594
0.91,0.34,0.920792
0.91,0.35,0.980198
0.91,0.36,0.980198
0.91,0.37,0.910891
0.91,0.38,0.950495
0.91,0.39,0.970297
0.91,0.4,0.950495
0.91,0.41,0.970297
0.91,0.42,0.950495
0.91,0.43,0.920792
0.91,0.44,0.940594
0.91,0.45,0.960396
0.91,0.46,0.910891
0.91,0.47,0.950495
0.91,0.48,0.940594
0.91,0.49,0.891089
0.91,0.5,0.891089
0.91,0.51,0.891089
0.91,0.52,0.891089
0.91,0.53,0.90099
0.91,0.54,0.930693
0.91,0.55,0.90099
0.91,0.56,0.920792
0.91,0.57,0.90099
0.91,0.58,0.920792
0.91,0.59,0.841584
0.91,0.6,0.871287
0.91,0.61,0.871287
0.91,0.62,0.910891
0.91,0.63,0.871287
0.91,0.64,0.90099
0.91,0.65,0.831683
0.91,0.66,0.821782
0.91,0.67,0.841584
0.91,0.68,0.871287
0.91,0.69,0.871287
0.91,0.7,0.861386
0.91,0.71,0.861386
0.91,0.72,0.762376
0.91,0.73,0.782178
0.91,0.74,0.821782
0.91,0.75,0.792079
0.91,0.76,0.772277
0.91,0.77,0.762376
0.91,0.78,0.762376
0.91,0.79,0.80198
0.91,0.8,0.732673
0.91,0.81,0.792079
0.91,0.82,0.693069
0.91,0.83,0.752475
0.91,0.84,0.663366
0.91,0.85,0.594059
0.91,0.86,0.613861
0.91,0.87,0.643564
0.91,0.88,0.623762
0.91,0.89,0.554455
0.91,0.9,0.594059
0.91,0.91,0.485149
0.91,0.92,0.534653
0.91,0.93,0.475248
0.91,0.94,0.356436
0.91,0.95,0.415842
0.91,0.96,0.316832
0.91,0.97,0.247525
0.91,0.98,0.188119
0.91,0.99,0.138614
0.92,0,1
0.92,0.01,1
0.92,0.02,1
0.92,0.03,1
0.92,0.04,1
0.92,0.05,1
0.92,0.06,1
0.92,0.07,1
0.92,0.08,1
0.92,0.09,1
0.92,0.1,1
0.92,0.11,1
0.92,0.12,1
0.92,0.13,1
0.92,0.14,0.990099
0.92,0.15,0.980198
0.92,0.16,0.980198
0.92,0.17,1
0.92,0.18,1
0.92,0.19,0.990099
0.92,0.2,1
0.92,0.21,0.990099
0.92,0.22,1
0.92,0.23,1
0.92,0.24,1
0.92,0.25,1
0.92,0.26,1
0.92,0.27,0.990099
0.92,0.28,0.990099
0.92,0.29,0.960396
0.92,0.3,0.990099
0.92,0.31,1
0.92,0.32,0.990099
0.92,0.33,0.990099
0.92,0.34,0.980198
0.92,0.35,0.960396
0.92,0.36,0.950495
0.92,0.37,0.970297
0.92,0.38,0.970297
0.92,0.39,1
0.92,0.4,0.950495
0.92,0.41,0.950495
0.92,0.42,0.920792
0.92,0.43,0.940594
0.92,0.44,0.950495
0.92,0.45,0.940594
0.92,0.46,0.970297
0.92,0.47,0.940594
0.92,0.48,0.960396
0.92,0.49,0.940594
0.92,0.5,0.950495
0.92,0.51,0.930693
0.92,0.52,0.90099
0.92,0.53,0.871287
0.92,0.54,0.930693
0.92,0.55,0.930693
0.92,0.56,0.920792
0.92,0.57,0.910891
0.92,0.58,0.851485
0.92,0.59,0.920792
0.92,0.6,0.930693
0.92,0.61,0.910891
0.92,0.62,0.861386
0.92,0.63,0.841584
0.92,0.64,0.881188
0.92,0.65,0.90099
0.92,0.66,0.891089
0.92,0.67,0.881188
0.92,0.68,0.831683
0.92,0.69,0.881188
0.92,0.7,0.871287
0.92,0.71,0.841584
0.92,0.72,0.742574
0.92,0.73,0.811881
0.92,0.74,0.861386
0.92,0.75,0.851485
0.92,0.76,0.762376
0.92,0.77,0.782178
0.92,0.78,0.762376
0.92,0.79,0.831683
0.92,0.8,0.792079
0.92,0.81,0.792079
0.92,0.82,0.811881
0.92,0.83,0.693069
0.92,0.84,0.70297
0.92,0.85,0.584158
0.92,0.86,0.673267
0.92,0.87,0.683168
0.92,0.88,0.613861
0.92,0.89,0.574257
0.92,0.9,0.524752
0.92,0.91,0.633663
0.92,0.92,0.465347
0.92,0.93,0.445545
0.92,0.94,0.435644
0.92,0.95,0.316832
0.92,0.96,0.316832
0.92,0.97,0.247525
0.92,0.98,0.178218
0.92,0.99,0.158416
0.93,0,1
0.93,0.01,1
0.93,0.02,1
0.93,0.03,1
0.93,0.04,0.990099
0.93,0.05,1
0.93,0.06,1
0.93,0.07,0.990099
0.93,0.08,1
0.93,0.09,1
0.93,0.1,1
0.93,0.11,0.980198
0.93,0.12,1
0.93,0.13,1
0.93,0.14,0.970297
0.93,0.15,1
0.93,0.16,0.990099
0.93,0.17,1
0.93,0.18,1
0.93,0.19,1
0.93,0.2,1
0.93,0.21,1
0.93,0.22,0.990099
0.93,0.23,1
0.93,0.24,1
0.93,0.25,0.970297
0.93,0.26,1
0.93,0.27,0.980198
0.93,0.28,0.980198
0.93,0.29,0.970297
0.93,0.3,0.990099
0.93,0.31,0.970297
0.93,0.32,0.980198
0.93,0.33,1
0.93,0.34,0.990099
0.93,0.35,0.990099
0.93,0.36,0.960396
0.93,0.37,0.980198
0.93,0.38,0.980198
0.93,0.39,0.980198
0.93,0.4,0.990099
0.93,0.41,0.990099
0.93,0.42,0.950495
0.93,0.43,0.960396
0.93,0.44,0.930693
0.93,0.45,0.940594
0.93,0.46,0.950495
0.93,0.47,0.950495
0.93,0.48,0.90099
0.93,0.49,0.980198
0.93,0.5,0.970297
0.93,0.51,0.891089
0.93,0.52,0.970297
0.93,0.53,0.950495
0.93,0.54,0.960396
0.93,0.55,0.950495
0.93,0.56,0.920792
0.93,0.57,0.90099
0.93,0.58,0.910891
0.93,0.59,0.980198
0.93,0.6,0.871287
0.93,0.61,0.920792
0.93,0.62,0.831683
0.93,0.63,0.881188
0.93,0.64,0.920792
0.93,0.65,0.940594
0.93,0.66,0.940594
0.93,0.67,0.940594
0.93,0.68,0.891089
0.93,0.69,0.841584
0.93,0.7,0.861386
0.93,0.71,0.831683
0.93,0.72,0.831683
0.93,0.73,0.752475
0.93,0.74,0.891089
0.93,0.75,0.891089
0.93,0.76,0.881188
0.93,0.77,0.762376
0.93,0.78,0.851485
0.93,0.79,0.80198
0.93,0.8,0.772277
0.93,0.81,0.80198
0.93,0.82,0.752475
0.93,0.83,0.70297
0.93,0.84,0.70297
0.93,0.85,0.752475
0.93,0.86,0.683168
0.93,0.87,0.574257
0.93,0.88,0.633663
0.93,0.89,0.544554
0.93,0.9,0.544554
0.93,0.91,0.613861
0.93,0.92,0.485149
0.93,0.93,0.475248
0.93,0.94,0.485149
0.93,0.95,0.405941
0.93,0.96,0.455446
0.93,0.97,0.257426
0.93,0.98,0.267327
0.93,0.99,0.0990099
0.94,0,1
0.94,0.01,1
0.94,0.02,1
0.94,0.03,1
0.94,0.04,1
0.94,0.05,1
0.94,0.06,1
0.94,0.07,1
0.94,0.08,1
0.94,0.09,1
0.94,0.1,1
0.94,0.11,0.990099
0.94,0.12,0.990099
0.94,0.13,0.990099
0.94,0.14,1
0.94,0.15,1
0.94,0.16,1
0.94,0.17,1
0.94,0.18,0.990099
0.94,0.19,0.990099
0.94,0.2,1
0.94,0.21,0.990099
0.94,0.22,1
0.94,0.23,0.970297
0.94,0.24,0.990099
0.94,0.25,1
0.94,0.26,0.990099
0.94,0.27,0.980198
0.94,0.28,1
0.94,0.29,0.980198
0.94,0.3,0.990099
0.94,0.31,0.990099
0.94,0.32,0.970297
0.94,0.33,0.970297
0.94,0.34,1
0.94,0.35,0.990099
0.94,0.36,0.970297
0.94,0.37,0.970297
0.94,0.38,0.990099
0.94,0.39,0.970297
0.94,0.4,0.970297
0.94,0.41,0.970297
0.94,0.42,0.940594
0.94,0.43,0.960396
0.94,0.44,0.950495
0.94,0.45,0.980198
0.94,0.46,1
0.94,0.47,0.960396
0.94,0.48,0.990099
0.94,0.49,0.960396
0.94,0.5,0.940594
0.94,0.51,0.980198
0.94,0.52,0.950495
0.94,0.53,0.940594
0.94,0.54,0.990099
0.94,0.55,0.940594
0.94,0.56,0.960396
0.94,0.57,0.930693
0.94,0.58,0.920792
0.94,0.59,0.940594
0.94,0.6,0.910891
0.94,0.61,0.910891
0.94,0.62,0.90099
0.94,0.63,0.920792
0.94,0.64,0.90099
0.94,0.65,0.891089
0.94,0.66,0.920792
0.94,0.67,0.930693
0.94,0.68,0.861386
0.94,0.69,0.891089
0.94,0.7,0.831683
0.94,0.71,0.910891
0.94,0.72,0.782178
0.94,0.73,0.930693
0.94,0.74,0.821782
0.94,0.75,0.910891
0.94,0.76,0.831683
0.94,0.77,0.841584
0.94,0.78,0.80198
0.94,0.79,0.782178
0.94,0.8,0.742574
0.94,0.81,0.811881
0.94,0.82,0.762376
0.94,0.83,0.752475
0.94,0.84,0.841584
0.94,0.85,0.722772
0.94,0.86,0.693069
0.94,0.87,0.742574
0.94,0.88,0.623762
0.94,0.89,0.712871
0.94,0.9,0.633663
0.94,0.91,0.60396
0.94,0.92,0.653465
0.94,0.93,0.594059
0.94,0.94,0.49505
0.94,0.95,0.405941
0.94,0.96,0.356436
0.94,0.97,0.356436
0.94,0.98,0.267327
0.94,0.99,0.158416
0.95,0,1
0.95,0.01,1
0.95,0.02,1
0.95,0.03,1
0.95,0.04,1
0.95,0.05,1
0.95,0.06,1
0.95,0.07,1
0.95,0.08,0.990099
0.95,0.09,1
0.95,0.1,1
0.95,0.11,0.990099
0.95,0.12,1
0.95,0.13,0.990099
0.95,0.14,1
0.95,0.15,1
0.95,0.16,1
0.95,0.17,1
0.95,0.18,0.980198
0.95,0.19,1
0.95,0.2,0.990099
0.95,0.21,1
0.95,0.22,1
0.95,0.23,1
0.95,0.24,0.980198
0.95,0.25,0.990099
0.95,0.26,0.990099
0.95,0.27,0.990099
0.95,0.28,1
0.95,0.29,0.980198
0.95,0.3,0.990099
0.95,0.31,0.990099
0.95,0.32,0.990099
0.95,0.33,1
0.95,0.34,0.990099
0.95,0.35,0.990099
0.95,0.36,0.960396
0.95,0.37,0.960396
0.95,0.38,0.980198
0.95,0.39,1
0.95,0.4,0.990099
0.95,0.41,0.960396
0.95,0.42,0.980198
0.95,0.43,0.990099
0.95,0.44,0.980198
0.95,0.45,0.990099
0.95,0.46,0.960396
0.95,0.47,0.990099
0.95,0.48,0.950495
0.95,0.49,0.940594
0.95,0.5,0.990099
0.95,0.51,0.970297
0.95,0.52,0.950495
0.95,0.53,0.960396
0.95,0.54,0.910891
0.95,0.55,0.950495
0.95,0.56,0.940594
0.95,0.57,0.960396
0.95,0.58,0.940594
0.95,0.59,0.960396
0.95,0.6,0.940594
0.95,0.61,0.90099
0.95,0.62,0.950495
0.95,0.63,0.920792
0.95,0.64,0.960396
0.95,0.65,0.910891
0.95,0.66,0.910891
0.95,0.67,0.920792
0.95,0.68,0.910891
0.95,0.69,0.910891
0.95,0.7,0.920792
0.95,0.71,0.90099
0.95,0.72,0.891089
0.95,0.73,0.881188
0.95,0.74,0.920792
0.95,0.75,0.821782
0.95,0.76,0.821782
0.95,0.77,0.910891
0.95,0.78,0.891089
0.95,0.79,0.811881
0.95,0.8,0.90099
0.95,0.81,0.871287
0.95,0.82,0.782178
0.95,0.83,0.772277
0.95,0.84,0.811881
0.95,0.85,0.712871
0.95,0.86,0.772277
0.95,0.87,0.782178
0.95,0.88,0.693069
0.95,0.89,0.712871
0.95,0.9,0.653465
0.95,0.91,0.70297
0.95,0.92,0.554455
0.95,0.93,0.544554
0.95,0.94,0.574257
0.95,0.95,0.465347
0.95,0.96,0.445545
0.95,0.97,0.326733
0.95,0.98,0.227723
0.95,0.99,0.168317
0.96,0,1
0.96,0.01,1
0.96,0.02,1
0.96,0.03,1
0.96,0.04,1
0.96,0.05,1
0.96,0.06,1
0.96,0.07,1
0.96,0.08,1
0.96,0.09,1
0.96,0.1,1
0.96,0.11,1
0.96,0.12,1
0.96,0.13,1
0.96,0.14,1
0.96,0.15,0.990099
0.96,0.16,1
0.96,0.17,1
0.96,0.18,1
0.96,0.19,1
0.96,0.2,0.990099
0.96,0.21,0.990099
0.96,0.22,0.990099
0.96,0.23,0.990099
0.96,0.24,0.990099
0.96,0.25,0.990099
0.96,0.26,1
0.96,0.27,0.990099
0.96,0.28,0.990099
0.96,0.29,0.990099
0.96,0.3,0.990099
0.96,0.31,0.990099
0.96,0.32,0.990099
0.96,0.33,0.990099
0.96,0.34,0.980198
0.96,0.35,1
0.96,0.36,1
0.96,0.37,0.990099
0.96,0.38,0.980198
0.96,0.39,1
0.96,0.4,0.990099
0.96,0.41,1
0.96,0.42,0.980198
0.96,0.43,0.990099
0.96,0.44,0.970297
0.96,0.45,1
0.96,0.46,0.970297
0.96,0.47,0.990099
0.96,0.48,0.980198
0.96,0.49,0.990099
0.96,0.5,0.990099
0.96,0.51,0.950495
0.96,0.52,0.970297
0.96,0.53,0.980198
0.96,0.54,0.960396
0.96,0.55,0.970297
0.96,0.56,0.960396
0.96,0.57,0.960396
0.96,0.58,0.970297
0.96,0.59,0.950495
0.96,0.6,0.960396
0.96,0.61,0.970297
0.96,0.62,0.950495
0.96,0.63,0.940594
0.96,0.64,0.970297
0.96,0.65,0.950495
0.96,0.66,0.881188
0.96,0.67,0.920792
0.96,0.68,0.910891
0.96,0.69,0.90099
0.96,0.7,0.920792
0.96,0.71,0.930693
0.96,0.72,0.930693
0.96,0.73,0.861386
0.96,0.74,0.930693
0.96,0.75,0.930693
0.96,0.76,0.881188
0.96,0.77,0.881188
0.96,0.78,0.861386
0.96,0.79,0.841584
0.96,0.8,0.861386
0.96,0.81,0.821782
0.96,0.82,0.891089
0.96,0.83,0.881188
0.96,0.84,0.861386
0.96,0.85,0.792079
0.96,0.86,0.782178
0.96,0.87,0.861386
0.96,0.88,0.762376
0.96,0.89,0.70297
0.96,0.9,0.762376
0.96,0.91,0.722772
0.96,0.92,0.643564
0.96,0.93,0.643564
0.96,0.94,0.544554
0.96,0.95,0.554455
0.96,0.96,0.49505
0.96,0.97,0.425743
0.96,0.98,0.366337
0.96,0.99,0.188119
0.97,0,1
0.97,0.01,1
0.97,0.02,1
0.97,0.03,1
0.97,0.04,1
0.97,0.05,1
0.97,0.06,1
0.97,0.07,1
0.97,0.08,1
0.97,0.09,0.990099
0.97,0.1,1
0.97,0.11,1
0.97,0.12,1
0.97,0.13,1
0.97,0.14,1
0.97,0.15,1
0.97,0.16,1
0.97,0.17,1
0.97,0.18,1
0.97,0.19,1
0.97,0.2,0.990099
0.97,0.21,0.990099
0.97,0.22,1
0.97,0.23,0.990099
0.97,0.24,0.990099
0.97,0.25,1
0.97,0.26,1
0.97,0.27,0.990099
0.97,0.28,0.980198
0.97,0.29,1
0.97,0.3,0.990099
0.97,0.31,0.990099
0.97,0.32,0.990099
0.97,0.33,0.990099
0.97,0.34,1
0.97,0.35,1
